BranchCode,City,State,Group,ItemSubGroup,Item,Color,IMEI1,IMEStock,BranchName,WH Name
MW0127,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,359053099494375,1,KAROL BAGH-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,359053099883205,1,BHOGAL-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,359053099883494,1,2-KALKAJI DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,351753100006070,1,2-DWARKA-SEC6,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,359053099883346,1,NEHRUPLACE,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,351753100670412,1,MALVIYA NGAR-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,351753102524435,1,BHOGAL-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,359053099940526,1,SOUTH EX-DELHI,MAIN WH
MW0061,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLACK,351753101751187,1,M2K-ROHINI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101802683,1,2-KALKAJI DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,359053099049963,1,2-DWARKA-SEC6,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101804341,1,TUGLAKABAD-DELHI,MAIN WH
MW0221,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101849502,1,2-DAYALPUR - DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,359053097100107,1,2-KALKAJI DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101802832,1,KINGSWAY CAMP DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101855665,1,RAMESH NAGAR,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101804366,1,2-JANAKPURI-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101851656,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,359053099101558,1,NARAINA-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101803921,1,NEHRUPLACE,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101849718,1,2-DARYAGANJ-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101803780,1,BHOGAL-DELHI,MAIN WH
MW0111,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101802725,1,SHANKAR ROAD-DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101849536,1,SEC-10-DWARKA,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101849247,1,MUNIRKA-DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101803962,1,GOLE MARKET-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,351753101849601,1,ALAKNANDA-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,BLUE,359053099101632,1,NEHRUPLACE,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095619447,1,MILAP NAGAR-DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101324183,1,NFCDELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101329547,1,SAKET DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095567281,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101300753,1,2-JANAKPURI-DELHI,MAIN WH
MW0061,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101353992,1,M2K-ROHINI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053094671696,1,ALAKNANDA-DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101300779,1,MILAP NAGAR-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101304987,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053096074790,1,SOUTH EX-DELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053097683078,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053094672629,1,TUGLAKABAD-DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101354024,1,GOLE MARKET-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095570632,1,VASANT KUNJ DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101300787,1,SEC-10-DWARKA,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095623928,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101353976,1,KINGSWAY CAMP DELHI,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095825507,1,KUNDLI - DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053093002331,1,2-DARYAGANJ-DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101324852,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101325339,1,SAKET DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101300720,1,SARITA VIHAR-DELHI,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101305653,1,KUNDLI - DELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101325834,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101325255,1,KHANNA MKT DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095570467,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053096176876,1,NARAINA-DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101324019,1,RAMESH NAGAR,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095570558,1,VASANT KUNJ DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101300738,1,2-JANAKPURI-DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095567240,1,MUNIRKA-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053096090986,1,KINGSWAY CAMP DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053096091182,1,MALVIYA NGAR-DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053095749616,1,TUGLAKABAD-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101300795,1,BHAJANPURA-DELHI,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,359053096176959,1,KUNDLI - DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101300894,1,GOLE MARKET-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-J8- J810G,GOLD,351753101325347,1,2-KALKAJI DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLACK,359447091070151,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLACK,359447091081620,1,2-KALKAJI DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLACK,359447090737743,1,SEC-10-DWARKA,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLACK,359447091071266,1,ALAKNANDA-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLACK,359447091064865,1,SAKET DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLUE,359447090884651,1,2-DARYAGANJ-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLUE,359447090822289,1,KINGSWAY CAMP DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLUE,359447091254177,1,VASANT KUNJ DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLUE,359447091255836,1,SAKET DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLUE,359447091254433,1,MALVIYA NGAR-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLUE,359447091254466,1,NEHRUPLACE,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-NOTE-9-N960F-128GB,BLUE,359447091038430,1,MILAP NAGAR-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S8-G950FD,BLACK,358057082090463,1,WH-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S8-G950FD,BLACK,358057083173144,1,2-KALKAJI DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S8-G950FD,BLACK,358057083172625,1,KINGSWAY CAMP DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S8-G950FD,BLACK,358057083175024,1,VASANT KUNJ DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S8-G950FD,BLACK,358057083171262,1,KAROL BAGH-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S9-PLUS-G965-64-GB,CORAL BLUE,355224091615762,1,SAKET DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S9-PLUS-G965-64-GB,LILAC PURPLE,355224091620770,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S9-PLUS-G965-64-GB,MIDNIGHT BLACK,355224091468014,1,ALAKNANDA-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S9-PLUS-G965-64-GB,MIDNIGHT BLACK,355224091623535,1,BHAJANPURA-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S9-PLUS-G965-64-GB,MIDNIGHT BLACK,355224091461324,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-SMART PHONE,SAMSUNG-S9-PLUS-G965-64-GB,MIDNIGHT BLACK,355224091480134,1,NFCDELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409044870248,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043748023,1,2-DARYAGANJ-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043756646,1,2-JANAKPURI-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043747041,1,WH-DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043759269,1,TUGLAKABAD-DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043733389,1,MUNIRKA-DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043754948,1,2-DARYAGANJ-DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045089681,1,GOLE MARKET-DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045113887,1,NP2-NEHRU PLACE-II,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043748684,1,WH-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045111840,1,NEHRUPLACE,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045112087,1,KINGSWAY CAMP DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043752769,1,SARITA VIHAR-DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043753460,1,2-DWARKA-SEC6,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043754922,1,WH-DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043757024,1,RAMESH NAGAR,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043752900,1,KALKAJI DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045517889,1,3-VIKAS MARG-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043757560,1,WH-DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409044891269,1,NP2-NEHRU PLACE-II,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043750326,1,2-KALKAJI DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045115346,1,KINGSWAY CAMP DELHI,MAIN WH
MW0111,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043757461,1,SHANKAR ROAD-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043757628,1,ALAKNANDA-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409044877946,1,MALVIYA NGAR-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045519141,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043749609,1,MILAP NAGAR-DELHI,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045112566,1,KUNDLI - DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043750128,1,NP2-NEHRU PLACE-II,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043751266,1,WH-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045518929,1,MALVIYA NGAR-DELHI,MAIN WH
MW0221,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043750268,1,2-DAYALPUR - DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043750342,1,SEC-10-DWARKA,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043742323,2,MALVIYA NGAR-DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043751720,1,KALKAJI DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043759301,1,KHANNA MKT DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409044891905,1,NEHRUPLACE,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043747447,1,WH-DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409044859969,1,TUGLAKABAD-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045526401,1,NARAINA-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043743867,1,BHOGAL-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043758527,1,3-VIKAS MARG-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409044892143,1,ALAKNANDA-DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045105024,1,KAROL BAGH-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043748460,1,NEHRUPLACE,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043755721,1,NARAINA-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045111782,1,SAKET DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409045525460,1,SEC-10-DWARKA,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043720246,1,NFCDELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043754260,1,SAKET DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043759285,1,WH-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409046713966,1,BHAJANPURA-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409044880049,1,NEHRUPLACE,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409044891806,1,2-DARYAGANJ-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043719248,1,WH-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043749146,1,NEHRUPLACE,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043749682,1,WH-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043758360,1,VASANT KUNJ DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,VIVO-SMART PHONE,VIVO-V11-PRO,DAZZLING GOLD,868409043754849,1,SOUTH EX-DELHI,MAIN WH
